,date,words
340,2023-11-19 23:42,"['态度', '企业', '国家', '企业', '正义']"
341,2023-11-19 23:42,"['财经', '视角', '标普', '警告', '经济', '标普', '信用', '负面', '国际', '信用', '机构', '标准', '报告', '地缘', '政治', '风险', '经济', '标普', '信用', '负面', '经济', '预算赤字', '财经']"
342,2023-11-19 23:40,"['全网', '人民', '信', '程度', '政府', '全网', '人民', '信', '程度', '政府']"
343,2023-11-19 23:40,"['标普', '警告', '经济', '标普', '信用', '负面', '国际', '信用', '机构', '标准', '报告', '地缘', '政治', '风险', '经济', '标普', '信用', '负面', '经济', '预算赤字', '财经']"
344,2023-11-19 23:40,"['女孩', '兄弟', '父亲', '兄弟', '父亲', '孩子', '女孩', '人生', '经历', '视频']"
345,2023-11-19 23:36,"['国家', '外长', '代表团', '降温', '国家', '外长', '代表团', '代表团', '成员', '外交大臣', '外交大臣', '外长', '外长', '外长', '秘书长', '访问期间', '国家', '外长', '代表团', '降温', '平民', '国家', '外长', '代表团', '总台', '记者']"
346,2023-11-20 23:55,"['公众', '文章', '辩论', '关键词', '辩论', '主义', '网页', '链接']"
347,2023-11-20 23:54,"['恐怖分子', '女孩', '证据', '时', '世界', '热点新闻', '国际', '新闻', '大熊', '博', '视频']"
348,2023-11-20 23:51,"['天兵', '夜视仪', '老乡', '摄影机']"
349,2023-11-20 23:50,"['名', '儿童', '名', '儿童', '社交', '平台', '轮巴', '地带', '名', '儿童', '声明', '地带', '地带', '名', '人', '妇女儿童', '儿童', '措施', '儿童', '儿童', '噩梦', '人道主义', '儿童', '网']"
350,2023-11-20 23:50,"['战争', '赢家', '世界', '儿童', '轮巴', '地带', '儿童', '儿童', '人', '人道', '名义', '孩子', '名义', '战马', '国家', '外长', '组团', '来华访问', '国际', '信任', '公道', '正义', '战争', '赢家', '疾呼', '新闻', '博', '视频']"
351,2023-11-20 23:49,"['感觉', '心理', '信息', '茧房', '命', '爹', '借口']"
352,2023-11-20 23:48,"['勇士', '爆炸物', '军队', '士兵', '世界', '素材', '品牌', '视频']"
353,2023-11-19 15:21,"['军事', '暴政']"
354,2023-11-20 23:44,[]
355,2023-11-20 23:43,"['流量', '鬼谷子', '兔爷', '视频']"
356,2023-11-18 21:53,[]
357,2023-11-18 21:52,"['原油', '总裁', '战争', '全球', '经济', '数据']"
358,2023-11-18 21:51,"['官方', '媒体', '铝厂', '平民', '医院']"
359,2023-11-18 21:49,"['姑娘', '镜头', '家人', '男孩', '博', '视频']"
360,2023-11-18 21:49,"['君', '草', '兄弟']"
361,2023-11-18 21:49,"['总统府', '会见', '总统', '总统', '土地', '全世界', '人权', '总统', '会见', '总统']"
362,2023-11-18 21:48,"['华人', '国旗', '人质', '女性', '男性', '女性', '开房', '建筑', '工', '餐饮', '低端', '行业', '女性', '女性', '公派', '留学生', '人', '国籍', '代表', '人', '会心', '全境']"
363,2023-11-18 21:46,"['视频', '小时', '想象', '世界']"
364,2023-11-18 21:46,"['降温', '记者', '恐饰', '分子', '机构', '记者', '记录', '事件', '记者', '名字', '外籍', '战地记者', '画面', '笑容', '世界', '战地记者', '世界', '大餅', '视频']"
365,2023-11-18 21:46,"['医院', '时间', '人', '电视台', '消息', '地带', '医院', '新闻', '客户端']"
366,2023-11-17 23:23,"['旅', '天兵', '炮', '裆泽', '国际', '局势', '视频']"
367,2023-11-17 23:21,"['国家', '制裁', '局势', '视点', '已成定局', '书院', '博', '视频']"
368,2023-11-17 23:20,"['外交部长', '秘密', '渠道', '警告', '地区冲突']"
369,2023-11-17 23:20,"['真棒', '媳妇儿', '先导', '视频', '记录', '画面', '感觉', '叙述性', '心气', '内心', '专辑', '世界', '内心', '外界', '音色', '律动', '旋律', '人声', '砖', '人', '律动', '会人']"
370,2023-11-17 23:15,"['国运', '金融危机', '战争', '国运', '运气', '运气', '关系', '运气', '人', '运气', '党员', '岗位', '一带', '峰会', '国家', '代表', '运气', '一带', '国家', '修路', '架桥', '国家', '能力', '建才', '环境', '运气', '新能源', '条', '布局', '电池', '桩', '储能', '特高压', '运气', '国运', '一毛钱', '关系', '双手']"
371,2023-11-17 23:09,"['局势', '武装部队', '军区', '步兵', '部队', '俘虏', '士兵', '科帕', '主动权', '科帕', '力量', '火力', '武装部队', '地区', '敌军', '阵地', '敌军', '阵地', '武装部队', '方向', '战壕', '空降部队', '武装', '分子', '小组', '武装部队', '武装部队', '火炮', '榴弹炮', '迫击炮', '武装部队', '阵地']"
372,2023-11-17 23:06,"['武装', '局势', '武统', '武力', '博', '视频']"
373,2023-11-17 23:06,"['总统', '会见', '外交大臣', '总统', '世界', '视线', '无力', '力', '维系', '世界']"
374,2023-11-17 23:06,"['地球', '镜头']"
375,2023-11-17 23:04,"['电视台', '监狱', '名', '妇女儿童', '人质', '协议']"
376,2023-11-17 21:48,"['礼', '博', '视频']"
377,2023-11-17 21:48,"['视频', '视频', '网页', '链接']"
378,2023-11-17 21:45,"['医院', '医生', '孩子', '视频']"
379,2023-11-17 21:43,"['头条', '文章', '军国主义', '共同点', '国际', '能量', '军国主义', '共同点']"
380,2023-11-17 21:43,"['感觉', '情绪', '姥爷', '姥姥', '爷爷', '电话', '儿童', '事情']"
381,2023-11-17 21:40,"['大师', '证据', '总领事馆', '证据', '利用', '医院', '恐怖主义']"
382,2023-11-17 21:37,"['外长', '秘密', '渠道', '环球网', '记者', '外交部长', '秘密', '渠道', '警告', '地区冲突', '时', '大使馆', '利益', '部门', '信息', '可能性', '战争', '地区', '民众', '犯罪行为', '可能性', '冲突地区', '武装', '导弹', '被占领土', '目标', '军队', '事件', '消息', '武装', '基地', '人员', '官员', '军方', '目标', '对准', '卫队', '武装', '设施', '军事设施', '地方', '恐怖分子', '时', '地方', '军队', '军人', '国家', '真主党', '代理', '力量', '政治', '身份', '警告', '同胞', '军事', '航母', '战斗群', '地带', '军事', '官员', '地区', '部署', '航空母舰', '优势', '可能性', '军队', '时间', '地带', '人', '名', '人数', '人', '来源', '环球时报', '环球网', '记者']"
383,2023-11-17 21:34,"['军队', '速胜论']"
384,2023-11-17 21:33,"['局势', '阵地', '俘虏', '小伙', '坏人', '地球', '镜头', '博', '视频']"
385,2023-11-17 21:31,['坏人']
386,2023-11-17 20:54,"['重创', '经济', '网页', '链接']"
387,2023-11-17 20:53,"['婴儿', '弹片', '孩子', '嘴唇', '手', '新闻', '博', '视频']"
388,2023-11-17 20:52,['孩童']
389,2023-11-17 20:51,"['局势', '局势', '图', '图']"
390,2023-11-17 20:50,"['流离失所', '指令', '汗', '人', '视频']"
391,2023-11-17 20:49,"['协会', '志愿者', '民间舞蹈', '同学', '梦想', '记者', '调查员', '宇航员', '父亲', '婴儿', '家人', '难民营']"
392,2023-11-17 20:44,"['专员', '传染病', '民众', '饥荒', '边缘', '人权', '事务', '警告', '地带', '燃料', '资源', '传染病', '饥荒', '食物', '地带', '燃料', '粮食', '民众', '饥荒', '边缘', '小央', '视频', '博', '视频']"
393,2023-11-17 20:44,"['外长', '秘密', '渠道', '网页', '链接']"
394,2023-11-17 20:43,"['病例', '地带', '民众', '流离失所', '医疗', '资源', '医疗', '环境', '危机', '近东', '救济', '工程处', '社交', '媒体', '地带', '流离失所', '事件', '数据', '地带', '病例', '地带', '病例', '小央', '视频', '博', '视频']"
395,2023-11-17 20:42,"['市民', '團體', '雙鞋', '悼念', '難者', '社', '半島', '電視台', '市民', '團體', '集會', '雙', '鞋子', '悼念', '難者', '社稱', '人士', '鞋', '參', '鞋子', '象', '地帶', '河', '所有人', '數字', '半島', '電視台', '鞋子', '鮮花', '社稱', '人士', '計劃', '鞋子', '時巴', '軍隊', '時間', '稱本', '輪巴', '地帶', '人', '名', '人數', '人視頻', '來源', '環球', '網', '微博', '视频']"
396,2023-11-17 19:49,"['半岛', '电视台', '难民营', '住宅区', '半岛', '电视台', '地带', '难民营', '居民区', '瓦砾', '遇难者', '伤者', '瓦砾', '视频', '落点', '建筑', '宇宙', '飞', '火凤凰', '博', '视频']"
397,2023-11-17 19:49,"['资产', '黄金', '财经', '专栏', '作者', '港股', '股', '烈', '战争', '可能性', '朋友', '问会', '市场', '宏观', '局势', '世纪', '世界', '关键', '仗', '全球', '本土', '战乱', '本土', '战争', '可能性', '战争', '可能性', '人身', '经济', '日益', '资产', '资本', '全球化', '程度', '地缘', '格局', '战争', '全球', '金融', '市场', '价格', '投资者', '资产', '全球', '布局', '资产', '规划', '战争', '地缘', '格局', '经济', '情况', '产业链', '因素', '资产', '读者', '笔者', '战争', '风险', '资产', '比重', '黄金', '栏目', '主调', '身体力行', '资产', '计划', '黄金', '肉眼', '资产', '水流', 'A股', '可持续性', '行情', '指数', '投资者', '股份', '利用', '性质', '建议', '心', '水', '优质', '股票', '指数', '盘路', '重兵', '工具', '错', '基本上', '量', '黄金', '基本上', '目标', '计划', '基本上', '技术', '形态']"
398,2023-11-17 19:45,"['坦克部队', '医院', '高官', '表态', '医院', '交火', '地带', '凉介', '剪辑', '博', '视频']"
399,2023-11-17 18:20,"['博', '新知', '局势', '军事行动', '目标', '总理', '总理', '博', '视频']"
400,2023-11-17 19:44,"['司法', '发生冲突', '原因']"
401,2023-11-17 19:44,"['人', '旅称', '战俘', '地带', '全球', '看点', '凉介', '剪辑', '博', '视频']"
402,2023-11-17 19:43,"['外长', '时称', '警告', '平民', '局势', '战争', '凉介', '剪辑', '博', '视频']"
403,2023-11-17 19:42,"['世界', '大餅', '视频']"
404,2023-11-17 19:40,"['人质', '时间', '总理', '时', '人员', '网页', '链接', '环', '视频', '博', '视频']"
405,2023-11-17 19:39,"['禁令', '半岛', '新闻']"
406,2023-11-17 19:39,"['记者', '士兵', '新闻频道', '电视', '摄像机', '世界', '记录', '事情', '黄媒', '博', '视频']"
407,2023-11-17 18:44,"['潮', '卫视', '女孩', '视频']"
408,2023-11-17 18:43,"['影帝', '镜头', '身份', '新闻', '故事', '照片', '素材']"
409,2023-11-17 18:42,"['情况', '情况', '军方', '半岛', '电视台', '大楼', '军事', '历史', '全触', '军方', '消息', '领导人', '家属', '房屋', '领导人', '苦头', '力', '办法', '家属', '风范', '国家', '事件', '国', '情况']"
410,2023-11-17 18:41,"['台当局', '协议', '动向', '全球', '国家', '态度', '网页', '链接']"
411,2023-11-17 18:41,"['外长', '会议', '人士', '主义', '阿Q', '精神', '放光芒', '博', '视频']"
412,2023-11-17 18:38,"['尸体', '瓦砾', '家人', '气味', '数百人', '铁锹', '铁棍', '赤手', '废墟', '孩子', '尸体', '父母', '导弹', '尸体', '区', '地方', '战争', '街道', '墓地', '官员', '人力', '燃料', '活人', '死者', '受害者', '人', '邻居们', '时间', '四层楼', '房屋', '废墟', '房子', '人', '人', '后头', '尸体', '人', '堂兄弟', '家庭主妇', '丈夫', '孩子', '父母', '女儿', '丈夫', '儿子', '大学', '新闻系', '学生', '情况', '气味', '尸体', '消失', '废墟', '当局', '妇女', '人道主义', '事务', '办公室', '人', '名', '儿童', '信', '废墟', '失踪者', '家庭', '家庭', '死者', '小时', '内', '裹尸', '传统', '家人', '肥皂', '尸体', '墓地', '地面部队', '武装', '分子', '人', '警告', '领土']"
413,2023-11-17 18:37,"['医院', '武器', '汽车', '阿Q', '精神', '放光芒', '博', '视频']"
414,2023-11-17 18:36,"['一连串', '蝴蝶效应', '一连串', '蝴蝶效应', '效应', '世界', '蝴蝶效应', '内阁', '网页', '链接']"
415,2023-11-17 18:36,"['焦点', '音乐节', '事', '证据']"
416,2023-11-17 18:35,"['真理', '谬误', '信', '社交', '媒体', '火', '卫报', '信件', '全文', '背景', '基地', '创始人', '信', '社交', '媒体', '关注度', '网页', '链接']"
417,2023-11-17 17:48,"['决议', '决议', '能量', '榜', '手', '手', '视频']"
418,2023-11-17 17:48,"['决议', '决议', '能量', '榜', '手', '手', '视频']"
419,2023-11-17 17:46,"['结构', '趋势', '情况', '盈利', '人', '飞刀', '情况', '结构', '小伙伴', '损失', '时间']"
420,2023-11-17 17:46,"['士兵', '国旗', '学校', '屋顶', '国家', '班长', '博', '视频']"
421,2023-11-17 17:41,"['人', '数据', '半岛', '电视台', '时间', '军方', '人', '军方', '交火', '救护车', '医院', '医疗', '设施', '消息人士', '军事行动', '人', '人', '军方', '半岛', '电视台', '大楼']"
422,2023-11-17 17:38,"['地带', '天然气', '储存量', '喜剧演员', '原因', '喜剧演员', '节目', '地带', '天然气', '储存量', '宗教', '能源', '事业', '傻瓜', '宗教', '博', '视频']"
423,2023-11-17 17:37,"['半岛', '电视台', '士兵', '士兵', '坦率地', '发生冲突', '字', '冠名', '发生冲突', '事', '士兵', '枪手', '想象', '现实', '高强度', '传说', '纸老虎', '士兵', '评价', '客观', '军事']"
424,2023-11-17 17:36,"['反犹太', '言论', '争议', '法律', '利用网络', '极端主义', '民族', '仇恨', '暴力', '信息']"
425,2023-11-29 23:16,"['回家', '半岛', '电视台', '军队', '地带', '房屋', '宇宙', '飞', '火凤凰', '博', '视频']"
426,2023-11-29 23:12,"['记者', '黄媒', '博', '视频']"
427,2023-11-29 23:10,"['菜鸟', '军虫', '人员', '家人', '深情', '时间', '人员', '家人', '同胞', '人员', '心情', '路透社', '人员', '家人', '军事', '博', '视频']"
428,2023-11-29 23:10,"['秘书长', '时间', '外长', '会议', '议题', '秘书长', '会议', '声称', '网站', '总统', '新闻', '秘书', '工具', '利用', '人民', '牺牲品', '民众', '牺牲品', '国际', '时讯', '视频']"
429,2023-11-29 23:09,"['信息', '行动计划']"
430,2023-11-29 23:08,"['视点', '热门', '局势', '记者会', '时向', '企业家', '社交', '平台', '发帖']"
431,2023-11-29 23:07,"['民众', '视频']"
432,2023-11-29 23:03,"['恐怖分子', '领导人', '农']"
433,2023-11-29 23:00,"['地带', '农民', '橄榄', '橄榄', '作物', '农民', '巨大损失', '地带', '橄榄', '农民', '橄榄', '地带', '国际', '时讯', '视频']"
434,2023-11-17 16:43,"['军事', '地区', '医院', '伤员', '画面', '人', '星际', '博', '视频', '时间']"
435,2023-11-17 16:42,"['市民', '团体', '双鞋', '悼念', '死难者', '外媒', '市民', '团体', '双鞋', '悼念', '死难者', '半岛', '电视台', '市民', '团体', '集会', '双', '鞋子', '悼念', '死难者', '市民', '团体', '双鞋', '悼念', '死难者', '人士', '鞋', '参与者', '鞋子', '地带', '所有人', '数字', '半岛', '电视台', '鞋子', '鲜花', '人士', '计划', '时', '鞋子', '时巴', '军队', '时间', '地带', '人', '名', '人数', '人', '环球网']"
436,2023-11-17 16:41,"['总理', '平民', '局势', '总理', '全球', '峰会', '开幕式', '开场', '讲话', '战争', '平民', '平民', '政府', '恐怖袭击', '对话', '外交', '局势', '博', '时事']"
437,2023-11-17 16:39,"['人', '公关', '幼童', '化', '世纪', '灭族', '旧业', '理由', '圈儿', '读者', '馆子', '信', '朋友圈', '人', '总统', '国际', '法院', '博', '视频']"
438,2023-11-17 16:39,"['军事', '医院', '地方', '无辜', '平民', '医院', '时', '肺', '旅', '持续性', '医院', '星际', '博', '视频', '电视台', '时间']"
439,2023-11-17 10:26,"['军队', '妇女', '儿子', '步菌', '博', '视频']"
440,2023-11-17 16:36,"['地区', '装甲部队', '媒体', '模式', '地带', '坦克', '装甲运兵车', '风衣', '战利品', '主动防御', '系统', '导弹', '火箭', '坦克', '步兵', '部队', '火幕', '弹幕', '坦克', '步兵', '部队', '敌人', '火幕', '地面', '火炮', '火箭炮', '战斗机', '直升机']"
441,2023-11-17 16:33,[]
442,2023-11-17 16:31,"['军事', '汗', '难民营', '毁灭性', '现场', '电力', '照明设备', '持续性', '废墟', '方法', '情况', '星际', '博', '视频', '半岛', '电视台', '频道', '时间']"
443,2023-11-17 16:30,"['小时', '医院', '军事', '作家', '视频']"
444,2023-11-27 23:18,"['废墟', '平民', '视频']"
445,2023-11-27 23:16,"['秘书长', '时间', '外长', '外长', '议题', '建议', '地带']"
446,2023-11-27 23:16,"['名字', '胖子', '小男孩', '核', '主打', '烤肉', '火鸡', '神风', '热锅', '主人', '王局', '狗链', '人', '声称', '人', '声称']"
447,2023-11-27 23:15,"['方向', '旅', '时', '情况', '地区', '风暴', '旅', '森林', '突击组', '森林', '阵地', '炮火', '损失', '阵地', '森林', '旅', '突击组', '炮火', '利用', '伤员', '遇难者', '岛', '利用', '天气', '条件', '能见度', '旅', '正试图', '森林', '防线', '榴弹', '发射器', '弹药', '直升机', '防线', '物资', '村子', '森林', '站稳脚跟', '指挥部', '策略', '土壤', '结冰', '地区', '旅', '地区', '炮火', '局势', '猎人', '水相']"
448,2023-11-27 23:15,"['物资', '时间', '生效', '人道主义', '物资', '卡车', '地带', '人道主义', '物资', '总台', '物资', '面粉', '药品', '医疗', '用品', '网页', '链接', '环', '视频', '博', '视频']"
449,2023-11-27 23:09,"['电影', '佳作', '同性', '题材', '世界', '猛士', '镜头', '实地', '取景', '素人', '演员', '影片', '后巴', '剧情', '男孩', '酒吧', '同性', '情侣', '前路', '家庭', '世俗', '阻力', '旗号', '高墙', '事关', '国家', '高度', '维系', '成', '同性', '题材', '电影', '背景', '题材', '电影', '情感', '少见', '跨界', '合体', '力量', '剧情', '戏剧', '内家', '手掌', '力', '警匪', '元素', '故事', '剧本', '勇敢者', '果子']"
450,2023-11-27 23:05,"['抗议者', '环球网', '班长', '博', '视频']"
451,2023-11-27 23:04,"['人质', '视频', '人质', '环球军事', '班长', '博', '视频']"
452,2023-11-27 23:02,"['新闻', '时间', '秘书长', '外长', '外长', '议题', '建议', '地带']"
453,2023-11-27 23:01,"['总理', '名', '人员名单', '民众', '航母', '群', '军方', '国际', '机场', '话题', '权威专家', '来源', '宇宙', '飞', '火凤凰', '博', '视频']"
454,2023-11-30 23:13,"['成员国', '石油', '产量', '新闻稿', '石油', '产量', '图致', '世界']"
455,2023-11-30 23:31,"['水獭', '军兵', '石油', '霸权']"
456,2023-11-30 23:30,"['兵团', '网', '立场', '文件']"
457,2023-11-30 23:29,"['战', '地带', '地带', '军事行动', '目标', '高级别', '继续加强', '话题', '权威专家', '来源', '宇宙', '飞', '火凤凰', '博', '视频']"
458,2023-11-30 23:27,"['水獭', '军兵', '石油', '霸权']"
459,2023-11-30 23:27,"['水獭', '军兵', '石油', '霸权']"
460,2023-11-30 23:27,"['军事', '军事', '新闻', '军事', '博', '视频']"
461,2023-11-30 23:22,"['水獭', '军兵', '石油', '霸权']"
462,2023-11-30 23:21,"['立场', '文件', '网页', '链接']"
463,2023-11-30 23:19,"['石油', '霸权']"
464,2023-11-17 15:44,"['局势', '决定性', '办公室', '负责人', '老调重弹', '伙伴', '时间', '钱', '战争', '转折点', '制裁', '军事援助', '武装部队', '方向', '方向', '总统', '办公室', '立场', '办公室', '总司令', '信息', '武装部队', '消息']"
465,2023-11-17 15:42,"['总理', '平民', '总理', '新闻频道', '连线', '声称', '平民', '悲剧', '平民', '平民', '传单', '电话', '平民', '平民', '目标', '证据', '证明', '医院', '医院', '军事', '目的', '医院', '医院', '中心', '地带', '地带', '军事', '责任', '恐怖活动', '目标', '地带', '化黄媒']"
466,2023-11-17 15:39,"['经济学', '人', '周刊', '国家', '消失', '战争', '经济', '计划']"
467,2023-11-17 15:39,"['侠骨', '方恨', '地带', '名', '名', '儿童', '人数', '人', '人']"
468,2023-11-17 15:38,"['军想', '地面', '战争', '能力', '嘴', '基本上', '博', '视频']"
469,2023-11-17 15:35,"['人性', '战争', '奇葩', '酱', '博', '视频']"
470,2023-11-17 15:33,"['攻势', '视频']"
471,2023-11-17 15:33,"['恐怖组织', '过度', '地区', '地区', '战争', '胜利者', '起码', '人民', '日子']"
472,2023-11-17 15:32,"['食物', '专员', '传染病', '人权', '事务', '警告', '地带', '燃料', '资源', '传染病', '饥荒', '食物', '地带', '燃料', '粮食', '民众', '饥荒', '边缘', '小央', '视频', '小央', '视频', '博', '视频']"
473,2023-11-17 15:30,"['专栏', '六爷', '作者', '六爷']"
474,2023-11-24 23:22,"['父亲', '证明', '儿子', '地带', '人数', '人', '名', '儿童', '妇女', '视频']"
475,2023-11-24 23:19,"['侵略者', '难民营', '小时', '恶心', '侵略者', '黄媒', '博', '视频']"
476,2023-11-24 23:16,"['地带', '买单', '金融', '咨询机构', '消息', '总', '买单', '战争', '战争', '费用', '战争', '费用', '差钱']"
477,2023-11-24 23:15,"['助长', '暴力事件', '老牌', '民主', '国家', '现状', '视频']"
478,2023-11-24 17:46,"['新闻标题', '真主党', '剩菜', '办公室', '味道', '平局', '人民', '证明', '魔力', '燃料', '领导层', '主心骨', '时', '红线', '牌', '基础', '政府', '刹车', '刹车']"
479,2023-11-24 23:14,"['物', '小店']"
480,2023-11-24 23:13,"['总理', '名', '人质', '人质', '协议', '计划', '名', '人质', '名', '妇女儿童']"
481,2023-11-23 19:23,"['小子', '会议', '至极', '秘书长', '炸', '大厦', '妇女', '代表', '小子', '人员', '小子', '题材', '博', '视频']"
482,2023-11-24 23:13,"['大风', '题材', '实事求是', '世界', '人民']"
483,2023-11-24 23:10,"['总统', '方案', '武装', '部队', '部队', '部队', '部队', '地带', '生效', '视频']"
484,2023-11-24 23:10,"['短时间', '大落', '心情', '感觉', '世界', '疫情', '学校', '奶奶', '阴影', '大学', '国际', '社会', '发生冲突', '核', '感觉', '指甲']"
485,2023-11-24 23:10,"['表态', '军事', '国际', '手', '战史', '库', '手', '视频']"
486,2023-11-23 23:34,"['女兵', '参观', '肉盾', '指挥部', '走会', '黄媒', '博', '视频']"
487,2023-11-23 23:33,"['夹头', '网络', '热门', '博', '社会', '百态']"
488,2023-11-23 23:30,"['做局', '地带', '目的', '地带', '海岸线', '海岸线', '地理位置', '利益', '海岸线', '运输线', '海军', '实力', '空间', '地带', '海岸线', '势力', '持久性', '地带', '运输线', '陆陆', '石油', '命脉', '底牌', '地带', '无线', '人民', '领土', '意义', '协议', '地带']"
489,2023-11-23 23:30,"['士兵', '孩子', '视频']"
490,2023-11-23 23:28,"['步兵', '战车', '军事', '军事', '新闻', '军事', '博', '视频']"
491,2023-11-23 23:28,"['情况', '天气', '基', '林区', '力度', '集中力量', '群', '突击队', '森林', '目标', '站稳脚跟', '旅', '编队', '部署', '登陆点', '私人', '住宅', '弹药', '产', '后坐力', '炮', '炮兵', '岛', '渡口', '地区', '定向', '过程', '夫卡', '先头部队', '地区', '战果', '森林', '地区', '强度', '正试图', '军', '水獭', '军兵', '局势', '国际']"
492,2023-11-23 23:27,"['局势', '讽刺作家', '时', '门户网站', '国家', '世界', '目标', '人', '主权']"
493,2023-11-23 23:24,"['战略', '轰炸机', '棕榈', '空军基地', '军事', '军事', '新闻', '军事', '博', '视频']"
494,2023-11-23 23:24,"['驻法', '使馆', '学生', '因涉嫌', '留学生', '涂鸦', '法方', '大使馆', '留学生', '大使馆', '网站', '消息', '媒体报道', '旅法', '留学生', '标语', '地方', '大使馆', '事态', '学生', '领事', '法官', '立案', '当事人', '律师', '学校', '意见', '学生', '政策', '构成威胁', '警方', '过度', '全力', '公民', '合法权益', '立场', '平民', '暴力', '平民', '生灵涂炭', '人道主义', '民众', '人道主义', '断水', '断电', '断油', '民众', '集体', '国际', '社会', '决议', '局势', '根本原因', '人民', '权', '生存权', '权', '漠视', '国', '方案', '民族', '持久和平', '权威性', '国际', '国际', '共识']"
495,2023-11-23 23:21,"['讲习所', '世界', '讲习所', '世界']"
496,2023-11-22 23:43,"['猛料', '领导人', '表态', '信号', '猛料', '领导人', '表态', '信号', '网页', '链接']"
497,2023-11-22 23:40,"['平民', '救护车', '内', '人员', '局势', '路线', '地带', '视频', '来源', '网络', '兔子', '军事', '博', '视频']"
498,2023-11-22 23:40,"['留学生', '医生']"
499,2023-11-22 23:38,"['无涯', '节目', '金砖', '峰会', '阵容', '网页', '链接']"
500,2023-11-22 23:38,"['半岛', '电视台', '物资', '代理人', '协议', '利用', '飞地', '人道主义', '物资', '黄媒']"
501,2023-11-22 23:36,"['秘书长', '外界', '名', '人质', '地带', '协议', '协议', '标志', '正确方向', '动员', '力量', '协议', '协议', '人道主义', '状况']"
502,2023-11-22 23:36,"['地狱', '门', '时', '人', '无辜', '人质', '平民', '街道', '妇女', '体', '水', '地区', '地狱', '门', '人', '无辜', '无辜', '战火', '仇恨', '暴力', '仇恨', '暴力', '无辜', '人', '受害者', '报复性', '地带']"
503,2023-11-22 23:35,"['真主党', '活儿']"
504,2023-11-22 23:30,"['局势', '蛋', '阵地', '蛋', '地球', '镜头', '博', '视频']"
505,2023-11-22 23:30,"['媒体', '风险', '重点', '目标', '视频']"
506,2023-11-19 23:34,"['警方', '证实', '军用', '直升机', '平民', '视频', '直升机', '平民', '飞行员', '军方', '降温', '博', '视频']"
507,2023-11-19 23:34,"['代表团', '降温', '国家', '外长', '代表团', '国家', '外长', '代表团', '代表团', '成员', '外交大臣', '外交大臣', '外长', '外长', '外长', '秘书长', '访问期间', '国家', '外长', '代表团', '降温', '平民', '降温']"
508,2023-11-19 23:33,"['女子', '男', '女兵', '视频']"
509,2023-11-19 23:33,"['降温', '事', '光刻机', '事儿', '鸟', '时刻']"
510,2023-11-19 23:32,"['伪装成', '国家', '伪装成', '国家', '强盗']"
511,2023-11-19 23:32,"['总统府', '地带', '医疗', '媒', '总统', '龙', '飞机', '机上', '医疗', '用品', '总统府', '海军', '两栖舰', '海域', '地带', '伤患', '医疗', '总统', '龙', '总统', '通话', '医院', '地带', '病重', '儿童', '全球']"
512,2023-11-19 23:31,"['传单', '警告', '地区', '平民', '地带', '全境', '国际', '博', '视频']"
513,2023-11-19 23:31,"['局势', '政府', '外交官', '警告', '战争', '局势', '国际', '社会', '焦点', '局势', '人', '战火', '住所', '争议', '争议', '事件', '难民营', '家庭', '住所', '事务', '办公室', '声明', '家庭', '人', '住所', '大使馆', '评论', '区', '恐怖分子', '公民', '关系', '裂痕', '关系', '考量', '关系', '盟友', '关系', '事态', '分歧', '利益', '影响力', '国际', '舆论压力', '国际', '声誉', '形象', '负面影响', '外交官', '警告', '军事行动', '公众', '政府', '政策', '立场', '共同利益', '原因', '局势', '困境', '政府', '解决问题', '途径', '美媒体', '声称', '中东问题', '议题', '力量', '步伐', '机会', '中东问题', '计划', '不确定性', '中东问题', '解决方案', '结论', '局势', '地区', '风险', '矛盾加剧', '关系', '困境', '方式', '中东问题', '国际', '社会', '贡献', '局势', '国际', '时', '纷争', '理性', '方式', '解决问题', '关键', '对话', '中东问题', '共同点', '地区', '国际', '社会', '中东问题', '方式', '方法', '争端', '态度', '世界', '刮胡子', '博', '视频']"
514,2023-11-19 23:30,"['人', '人', '事物', '内战']"
515,2023-11-19 23:30,"['人质', '家庭', '行列', '政府', '眼睛', '徒步旅行', '家人', '力量', '勇气', '亲人', '家人', '时', '目标', '人质', '时', '总理', '办公室', '决策者', '亲人', '带回家', '时', '人质', '家庭', '论坛', '精心组织', '目标', '山顶', '家庭', '支持者', '事情', '力量', '旗帜', '人群', '家人', '路线', '游行者', '家庭', '朋友', '医疗器械', '行业', '雷', '责任感', '秘书长', '官邸', '示威', '时报', '家庭', '士气', '家庭', '社区', '居民', '食品', '能量', '事情', '妹妹', '音乐', '家庭成员', '博物馆', '广场', '人质', '广场', '示威', '博物馆', '广场', '步行', '活力', '镇', '足球场', '露营地', '距离', '时', '人', '旅程', '小时', '浑身', '人', '媒体', '队伍', '照片', '队伍', '方式', '地方', '照片', '同伴', '大卫', '朋友', '后者', '兄弟姐妹', '弟弟', '大卫', '力量', '火箭', '警报', '地面', '时', '灰心', '声音', '全世界', '大卫', '晚饭', '一家人', '舞台', '音乐家', '歌曲', '歌词', '家人', '口头禅', '带回家', '外交政策', '负责人', '时', '军队', '时', '理由', '事件', '声援', '国际', '社会', '军队', '平民', '国家', '立场', '国家', '危机', '分歧', '视频']"
516,2023-11-20 23:41,"['坦克', '军车']"
